,origin_fips_county,dest_fips_state,dest_fips_county,origin_state_name,origin_county_name,county_of_current_residence_estimate,origin_col_7_moe,origin_nonmovers_estimate,origin_col_9_moe,origin_movers_us_estimate,origin_col_11_moe,origin_movers_same_county_estimate,origin_col_13_moe,origin_movers_diff_county_same_state_estimate,origin_col_15_moe,origin_movers_diff_state_estimate,origin_col_17_moe,origin_movers_abroad_estimate,origin_col_19_moe,dest_state_name,dest_county_name,county_of_residence_1_year_ago_estimate,dest_col_23_moe,dest_nonmovers_estimate,dest_col_25_moe,dest_movers_us_estimate,dest_col_27_moe,dest_movers_same_county_estimate,dest_col_29_moe,dest_movers_diff_county_same_state_estimate,dest_col_31_moe,dest_movers_diff_state_estimate,dest_col_33_moe,dest_movers_pr_estimate,dest_col_35_moe,movers_in_county_to_county_flow_estimate,dest_col_37_moe,origin_county_name_clean,dest_county_name_clean,origin_location_key,dest_location_key,source_file,year_start,year_end
0,1.0,06,81.0,Montana,Beaverhead County,8746.0,89.0,7381.0,343.0,1365.0,306.0,685.0,266.0,401.0,184.0,279.0,104.0,,,California,San Mateo County,689131.0,3624.0,596578.0,3891.0,92503.0,3334.0,51741.0,2996.0,31604.0,2247.0,9158.0,996.0,50.0,59.0,17.0,27.0,Beaverhead,San Mateo,30_001,06_081,inflow_05_09_Montana.csv,2005,2009
1,1.0,08,9.0,Montana,Beaverhead County,8746.0,89.0,7381.0,343.0,1365.0,306.0,685.0,266.0,401.0,184.0,279.0,104.0,,,Colorado,Baca County,4200.0,284.0,3382.0,120.0,818.0,296.0,239.0,89.0,259.0,136.0,320.0,217.0,,,11.0,18.0,Beaverhead,Baca,30_001,08_009,inflow_05_09_Montana.csv,2005,2009
2,1.0,08,14.0,Montana,Beaverhead County,8746.0,89.0,7381.0,343.0,1365.0,306.0,685.0,266.0,401.0,184.0,279.0,104.0,,,Colorado,Broomfield County,51152.0,1284.0,42374.0,988.0,8778.0,1014.0,2455.0,516.0,4723.0,834.0,1600.0,370.0,,,2.0,5.0,Beaverhead,Broomfield,30_001,08_014,inflow_05_09_Montana.csv,2005,2009
3,1.0,12,17.0,Montana,Beaverhead County,8746.0,89.0,7381.0,343.0,1365.0,306.0,685.0,266.0,401.0,184.0,279.0,104.0,,,Florida,Citrus County,134716.0,1510.0,118453.0,1482.0,16263.0,1633.0,9430.0,1138.0,3565.0,740.0,3268.0,643.0,,,16.0,23.0,Beaverhead,Citrus,30_001,12_017,inflow_05_09_Montana.csv,2005,2009
4,1.0,12,33.0,Montana,Beaverhead County,8746.0,89.0,7381.0,343.0,1365.0,306.0,685.0,266.0,401.0,184.0,279.0,104.0,,,Florida,Escambia County,296015.0,2605.0,232385.0,2483.0,63569.0,2949.0,36250.0,2204.0,8535.0,1053.0,18784.0,1493.0,61.0,57.0,12.0,17.0,Beaverhead,Escambia,30_001,12_033,inflow_05_09_Montana.csv,2005,2009
5,1.0,15,1.0,Montana,Beaverhead County,8746.0,89.0,7381.0,343.0,1365.0,306.0,685.0,266.0,401.0,184.0,279.0,104.0,,,Hawaii,Hawaii County,169358.0,1526.0,146035.0,1980.0,23323.0,2107.0,14555.0,1607.0,2516.0,611.0,6252.0,919.0,,,10.0,17.0,Beaverhead,Hawaii,30_001,15_001,inflow_05_09_Montana.csv,2005,2009
6,1.0,16,11.0,Montana,Beaverhead County,8746.0,89.0,7381.0,343.0,1365.0,306.0,685.0,266.0,401.0,184.0,279.0,104.0,,,Idaho,Bingham County,43202.0,1031.0,36349.0,881.0,6853.0,1005.0,3457.0,615.0,2438.0,698.0,958.0,322.0,,,6.0,8.0,Beaverhead,Bingham,30_001,16_011,inflow_05_09_Montana.csv,2005,2009
7,1.0,16,27.0,Montana,Beaverhead County,8746.0,89.0,7381.0,343.0,1365.0,306.0,685.0,266.0,401.0,184.0,279.0,104.0,,,Idaho,Canyon County,167714.0,2039.0,136394.0,2014.0,31320.0,1778.0,20623.0,1497.0,6642.0,803.0,4055.0,764.0,,,23.0,27.0,Beaverhead,Canyon,30_001,16_027,inflow_05_09_Montana.csv,2005,2009
8,1.0,16,29.0,Montana,Beaverhead County,8746.0,89.0,7381.0,343.0,1365.0,306.0,685.0,266.0,401.0,184.0,279.0,104.0,,,Idaho,Caribou County,6585.0,242.0,6004.0,246.0,581.0,199.0,299.0,146.0,64.0,66.0,218.0,144.0,,,10.0,17.0,Beaverhead,Caribou,30_001,16_029,inflow_05_09_Montana.csv,2005,2009
9,1.0,16,31.0,Montana,Beaverhead County,8746.0,89.0,7381.0,343.0,1365.0,306.0,685.0,266.0,401.0,184.0,279.0,104.0,,,Idaho,Cassia County,20946.0,533.0,18038.0,453.0,2908.0,531.0,1089.0,320.0,1323.0,364.0,496.0,199.0,,,6.0,8.0,Beaverhead,Cassia,30_001,16_031,inflow_05_09_Montana.csv,2005,2009
10,1.0,16,65.0,Montana,Beaverhead County,8746.0,89.0,7381.0,343.0,1365.0,306.0,685.0,266.0,401.0,184.0,279.0,104.0,,,Idaho,Madison County,35415.0,1182.0,20281.0,725.0,15134.0,1295.0,7780.0,755.0,2818.0,574.0,4536.0,808.0,,,10.0,17.0,Beaverhead,Madison,30_001,16_065,inflow_05_09_Montana.csv,2005,2009
11,1.0,16,81.0,Montana,Beaverhead County,8746.0,89.0,7381.0,343.0,1365.0,306.0,685.0,266.0,401.0,184.0,279.0,104.0,,,Idaho,Teton County,7790.0,398.0,6483.0,475.0,1307.0,349.0,830.0,331.0,83.0,55.0,394.0,152.0,,,7.0,10.0,Beaverhead,Teton,30_001,16_081,inflow_05_09_Montana.csv,2005,2009
12,1.0,18,11.0,Montana,Beaverhead County,8746.0,89.0,7381.0,343.0,1365.0,306.0,685.0,266.0,401.0,184.0,279.0,104.0,,,Indiana,Boone County,53563.0,697.0,47269.0,638.0,6294.0,666.0,3079.0,478.0,2499.0,463.0,716.0,216.0,,,36.0,53.0,Beaverhead,Boone,30_001,18_011,inflow_05_09_Montana.csv,2005,2009
13,1.0,18,127.0,Montana,Beaverhead County,8746.0,89.0,7381.0,343.0,1365.0,306.0,685.0,266.0,401.0,184.0,279.0,104.0,,,Indiana,Porter County,158947.0,1659.0,137408.0,1484.0,21539.0,1889.0,11164.0,1287.0,5562.0,846.0,4813.0,963.0,,,21.0,36.0,Beaverhead,Porter,30_001,18_127,inflow_05_09_Montana.csv,2005,2009
14,1.0,26,61.0,Montana,Beaverhead County,8746.0,89.0,7381.0,343.0,1365.0,306.0,685.0,266.0,401.0,184.0,279.0,104.0,,,Michigan,Houghton County,33511.0,738.0,27825.0,694.0,5686.0,632.0,3399.0,517.0,844.0,186.0,1443.0,351.0,,,3.0,4.0,Beaverhead,Houghton,30_001,26_061,inflow_05_09_Montana.csv,2005,2009
15,1.0,29,183.0,Montana,Beaverhead County,8746.0,89.0,7381.0,343.0,1365.0,306.0,685.0,266.0,401.0,184.0,279.0,104.0,,,Missouri,St. Charles County,334165.0,2168.0,295145.0,2176.0,39020.0,2352.0,21323.0,1797.0,10595.0,1103.0,7102.0,1117.0,,,24.0,39.0,Beaverhead,St. Charles,30_001,29_183,inflow_05_09_Montana.csv,2005,2009
16,1.0,30,21.0,Montana,Beaverhead County,8746.0,89.0,7381.0,343.0,1365.0,306.0,685.0,266.0,401.0,184.0,279.0,104.0,,,Montana,Dawson County,8378.0,433.0,6791.0,335.0,1587.0,451.0,775.0,248.0,602.0,370.0,210.0,149.0,,,12.0,19.0,Beaverhead,Dawson,30_001,30_021,inflow_05_09_Montana.csv,2005,2009
17,1.0,30,31.0,Montana,Beaverhead County,8746.0,89.0,7381.0,343.0,1365.0,306.0,685.0,266.0,401.0,184.0,279.0,104.0,,,Montana,Gallatin County,81624.0,1421.0,60997.0,1437.0,20627.0,1532.0,13576.0,1165.0,2643.0,482.0,4408.0,624.0,,,16.0,18.0,Beaverhead,Gallatin,30_001,30_031,inflow_05_09_Montana.csv,2005,2009
18,1.0,30,41.0,Montana,Beaverhead County,8746.0,89.0,7381.0,343.0,1365.0,306.0,685.0,266.0,401.0,184.0,279.0,104.0,,,Montana,Hill County,15479.0,549.0,13116.0,521.0,2363.0,443.0,1506.0,331.0,551.0,193.0,306.0,121.0,,,10.0,18.0,Beaverhead,Hill,30_001,30_041,inflow_05_09_Montana.csv,2005,2009
19,1.0,30,45.0,Montana,Beaverhead County,8746.0,89.0,7381.0,343.0,1365.0,306.0,685.0,266.0,401.0,184.0,279.0,104.0,,,Montana,Judith Basin County,2151.0,132.0,1888.0,69.0,263.0,125.0,75.0,42.0,157.0,100.0,31.0,49.0,,,33.0,50.0,Beaverhead,Judith Basin,30_001,30_045,inflow_05_09_Montana.csv,2005,2009
20,1.0,30,47.0,Montana,Beaverhead County,8746.0,89.0,7381.0,343.0,1365.0,306.0,685.0,266.0,401.0,184.0,279.0,104.0,,,Montana,Lake County,27554.0,590.0,23441.0,631.0,4113.0,630.0,2559.0,539.0,819.0,306.0,735.0,244.0,,,8.0,13.0,Beaverhead,Lake,30_001,30_047,inflow_05_09_Montana.csv,2005,2009
21,1.0,30,49.0,Montana,Beaverhead County,8746.0,89.0,7381.0,343.0,1365.0,306.0,685.0,266.0,401.0,184.0,279.0,104.0,,,Montana,Lewis and Clark County,58088.0,1012.0,47728.0,946.0,10360.0,1150.0,6279.0,844.0,2103.0,471.0,1978.0,488.0,,,84.0,87.0,Beaverhead,Lewis and Clark,30_001,30_049,inflow_05_09_Montana.csv,2005,2009
22,1.0,30,53.0,Montana,Beaverhead County,8746.0,89.0,7381.0,343.0,1365.0,306.0,685.0,266.0,401.0,184.0,279.0,104.0,,,Montana,Lincoln County,18575.0,452.0,15383.0,584.0,3192.0,751.0,2095.0,613.0,549.0,206.0,548.0,238.0,,,63.0,96.0,Beaverhead,Lincoln,30_001,30_053,inflow_05_09_Montana.csv,2005,2009
23,1.0,30,57.0,Montana,Beaverhead County,8746.0,89.0,7381.0,343.0,1365.0,306.0,685.0,266.0,401.0,184.0,279.0,104.0,,,Montana,Madison County,7230.0,296.0,6169.0,199.0,1061.0,265.0,358.0,122.0,465.0,209.0,238.0,109.0,,,5.0,8.0,Beaverhead,Madison,30_001,30_057,inflow_05_09_Montana.csv,2005,2009
24,1.0,30,59.0,Montana,Beaverhead County,8746.0,89.0,7381.0,343.0,1365.0,306.0,685.0,266.0,401.0,184.0,279.0,104.0,,,Montana,Meagher County,1566.0,150.0,1412.0,131.0,154.0,74.0,45.0,39.0,98.0,57.0,11.0,19.0,,,7.0,10.0,Beaverhead,Meagher,30_001,30_059,inflow_05_09_Montana.csv,2005,2009
25,1.0,30,63.0,Montana,Beaverhead County,8746.0,89.0,7381.0,343.0,1365.0,306.0,685.0,266.0,401.0,184.0,279.0,104.0,,,Montana,Missoula County,102095.0,1592.0,80027.0,1951.0,22068.0,1488.0,14235.0,1196.0,3362.0,536.0,4471.0,563.0,,,11.0,17.0,Beaverhead,Missoula,30_001,30_063,inflow_05_09_Montana.csv,2005,2009
26,1.0,30,93.0,Montana,Beaverhead County,8746.0,89.0,7381.0,343.0,1365.0,306.0,685.0,266.0,401.0,184.0,279.0,104.0,,,Montana,Silver Bow County,32329.0,887.0,26168.0,809.0,6161.0,904.0,3786.0,639.0,1334.0,422.0,1041.0,297.0,,,133.0,143.0,Beaverhead,Silver Bow,30_001,30_093,inflow_05_09_Montana.csv,2005,2009
27,1.0,30,103.0,Montana,Beaverhead County,8746.0,89.0,7381.0,343.0,1365.0,306.0,685.0,266.0,401.0,184.0,279.0,104.0,,,Montana,Treasure County,1165.0,354.0,706.0,103.0,459.0,308.0,72.0,32.0,387.0,315.0,,,,,10.0,17.0,Beaverhead,Treasure,30_001,30_103,inflow_05_09_Montana.csv,2005,2009
