,origin_fips_county,dest_fips_state,dest_fips_county,origin_state_name,origin_county_name,county_of_current_residence_estimate,origin_col_7_moe,origin_nonmovers_estimate,origin_col_9_moe,origin_movers_us_estimate,origin_col_11_moe,origin_movers_same_county_estimate,origin_col_13_moe,origin_movers_diff_county_same_state_estimate,origin_col_15_moe,origin_movers_diff_state_estimate,origin_col_17_moe,origin_movers_abroad_estimate,origin_col_19_moe,dest_state_name,dest_county_name,county_of_residence_1_year_ago_estimate,dest_col_23_moe,dest_nonmovers_estimate,dest_col_25_moe,dest_movers_us_estimate,dest_col_27_moe,dest_movers_same_county_estimate,dest_col_29_moe,dest_movers_diff_county_same_state_estimate,dest_col_31_moe,dest_movers_diff_state_estimate,dest_col_33_moe,dest_movers_pr_estimate,dest_col_35_moe,movers_in_county_to_county_flow_estimate,dest_col_37_moe,origin_county_name_clean,dest_county_name_clean,origin_location_key,dest_location_key,source_file,year_start,year_end
0,1.0,01,13.0,Vermont,Addison County,36376.0,62.0,31749.0,553.0,4361.0,539.0,2219.0,329.0,853.0,252.0,1289.0,261.0,266.0,109.0,Alabama,Butler County,20503.0,450.0,18256.0,459.0,2247.0,630.0,1148.0,479.0,699.0,234.0,400.0,261.0,,,5.0,9.0,Addison,Butler,50_001,01_013,inflow_05_09_Vermont.csv,2005,2009
1,1.0,02,20.0,Vermont,Addison County,36376.0,62.0,31749.0,553.0,4361.0,539.0,2219.0,329.0,853.0,252.0,1289.0,261.0,266.0,109.0,Alaska,Anchorage Municipality,289935.0,3312.0,210426.0,2824.0,79509.0,3058.0,40186.0,2078.0,6453.0,692.0,32870.0,2166.0,,,10.0,14.0,Addison,Anchorage Municipality,50_001,02_020,inflow_05_09_Vermont.csv,2005,2009
2,1.0,04,13.0,Vermont,Addison County,36376.0,62.0,31749.0,553.0,4361.0,539.0,2219.0,329.0,853.0,252.0,1289.0,261.0,266.0,109.0,Arizona,Maricopa County,3722654.0,7682.0,2993298.0,11083.0,729328.0,10990.0,569170.0,9886.0,47055.0,2726.0,113103.0,4066.0,28.0,36.0,75.0,85.0,Addison,Maricopa,50_001,04_013,inflow_05_09_Vermont.csv,2005,2009
3,1.0,04,19.0,Vermont,Addison County,36376.0,62.0,31749.0,553.0,4361.0,539.0,2219.0,329.0,853.0,252.0,1289.0,261.0,266.0,109.0,Arizona,Pima County,952798.0,3988.0,766189.0,5644.0,186563.0,6221.0,143700.0,5281.0,15801.0,1682.0,27062.0,1646.0,46.0,62.0,6.0,10.0,Addison,Pima,50_001,04_019,inflow_05_09_Vermont.csv,2005,2009
4,1.0,06,37.0,Vermont,Addison County,36376.0,62.0,31749.0,553.0,4361.0,539.0,2219.0,329.0,853.0,252.0,1289.0,261.0,266.0,109.0,California,Los Angeles County,9724599.0,9720.0,8385192.0,16130.0,1338968.0,17409.0,966637.0,14727.0,210484.0,5947.0,161847.0,4541.0,439.0,272.0,31.0,30.0,Addison,Los Angeles,50_001,06_037,inflow_05_09_Vermont.csv,2005,2009
5,1.0,06,59.0,Vermont,Addison County,36376.0,62.0,31749.0,553.0,4361.0,539.0,2219.0,329.0,853.0,252.0,1289.0,261.0,266.0,109.0,California,Orange County,2935512.0,5997.0,2486770.0,8666.0,448604.0,8881.0,308826.0,7707.0,89401.0,4301.0,50377.0,2322.0,138.0,181.0,9.0,14.0,Addison,Orange,50_001,06_059,inflow_05_09_Vermont.csv,2005,2009
6,1.0,06,73.0,Vermont,Addison County,36376.0,62.0,31749.0,553.0,4361.0,539.0,2219.0,329.0,853.0,252.0,1289.0,261.0,266.0,109.0,California,San Diego County,2923461.0,6696.0,2402432.0,8152.0,520924.0,8429.0,363883.0,7418.0,63506.0,2853.0,93535.0,3351.0,105.0,79.0,12.0,10.0,Addison,San Diego,50_001,06_073,inflow_05_09_Vermont.csv,2005,2009
7,1.0,06,75.0,Vermont,Addison County,36376.0,62.0,31749.0,553.0,4361.0,539.0,2219.0,329.0,853.0,252.0,1289.0,261.0,266.0,109.0,California,San Francisco County,795020.0,4333.0,664364.0,3472.0,130483.0,4130.0,67205.0,2697.0,44762.0,2482.0,18516.0,1554.0,173.0,223.0,3.0,6.0,Addison,San Francisco,50_001,06_075,inflow_05_09_Vermont.csv,2005,2009
8,1.0,06,87.0,Vermont,Addison County,36376.0,62.0,31749.0,553.0,4361.0,539.0,2219.0,329.0,853.0,252.0,1289.0,261.0,266.0,109.0,California,Santa Cruz County,248455.0,1955.0,201203.0,2589.0,47244.0,2664.0,29439.0,2111.0,12551.0,1245.0,5254.0,922.0,8.0,12.0,4.0,6.0,Addison,Santa Cruz,50_001,06_087,inflow_05_09_Vermont.csv,2005,2009
9,1.0,06,97.0,Vermont,Addison County,36376.0,62.0,31749.0,553.0,4361.0,539.0,2219.0,329.0,853.0,252.0,1289.0,261.0,266.0,109.0,California,Sonoma County,458542.0,2279.0,386608.0,3004.0,71934.0,3329.0,51399.0,2802.0,13898.0,1260.0,6637.0,858.0,,,9.0,14.0,Addison,Sonoma,50_001,06_097,inflow_05_09_Vermont.csv,2005,2009
