origin_fips_state,origin_fips_county,dest_fips_state,dest_fips_county,origin_state_name,origin_county_name,municipio_of_current_residence_estimate,origin_col_7_moe,origin_nonmovers_estimate,origin_col_9_moe,movers_within_puerto_rico_estimate,origin_col_11_moe,movers_within_same_municipio_estimate,origin_col_13_moe,movers_from_different_municipio_estimate,origin_col_15_moe,movers_from_u_s_estimate,origin_col_17_moe,movers_from_elsewhere1_estimate,origin_col_19_moe,dest_state_name,dest_county_name,municipio_county_of_residence_1_year_ago_estimate,dest_col_23_moe,dest_nonmovers_estimate,dest_col_25_moe,movers_within_puerto_rico_or_united_states2_estimate,dest_col_27_moe,movers_within_same_municipio_county_estimate,dest_col_29_moe,movers_to_different_municipio_or_county__same_state_estimate,dest_col_31_moe,dest_movers_diff_state_estimate,dest_col_33_moe,dest_movers_pr_estimate,dest_col_35_moe,movers_in_county_to_county_flow_estimate,dest_col_37_moe,origin_county_name_clean,dest_county_name_clean,origin_location_key,dest_location_key,source_file,year_start,year_end
72,011,72,005,Puerto Rico,Añasco Municipio,28830.0,114.0,27640.0,342.0,1032.0,306.0,696.0,307.0,336.0,157.0,158.0,108.0,,,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,,,89.0,87.0,Añasco Municipio,Aguadilla Municipio,72_011,72_005,inflow_09_13_Puerto Rico.csv,2009,2013
72,011,72,009,Puerto Rico,Añasco Municipio,28830.0,114.0,27640.0,342.0,1032.0,306.0,696.0,307.0,336.0,157.0,158.0,108.0,,,Puerto Rico,Aibonito Municipio,26126.0,331.0,24584.0,219.0,1158.0,354.0,479.0,200.0,679.0,283.0,384.0,173.0,,,9.0,14.0,Añasco Municipio,Aibonito Municipio,72_011,72_009,inflow_09_13_Puerto Rico.csv,2009,2013
72,011,72,021,Puerto Rico,Añasco Municipio,28830.0,114.0,27640.0,342.0,1032.0,306.0,696.0,307.0,336.0,157.0,158.0,108.0,,,Puerto Rico,Bayamón Municipio,204793.0,1538.0,187031.0,1296.0,14128.0,1374.0,7971.0,995.0,6157.0,982.0,3634.0,898.0,,,10.0,9.0,Añasco Municipio,Bayamón Municipio,72_011,72_021,inflow_09_13_Puerto Rico.csv,2009,2013
72,011,72,023,Puerto Rico,Añasco Municipio,28830.0,114.0,27640.0,342.0,1032.0,306.0,696.0,307.0,336.0,157.0,158.0,108.0,,,Puerto Rico,Cabo Rojo Municipio,52021.0,438.0,49961.0,288.0,1418.0,360.0,316.0,143.0,1102.0,339.0,642.0,254.0,,,14.0,23.0,Añasco Municipio,Cabo Rojo Municipio,72_011,72_023,inflow_09_13_Puerto Rico.csv,2009,2013
72,011,72,025,Puerto Rico,Añasco Municipio,28830.0,114.0,27640.0,342.0,1032.0,306.0,696.0,307.0,336.0,157.0,158.0,108.0,,,Puerto Rico,Caguas Municipio,140674.0,1188.0,128808.0,1189.0,9186.0,1147.0,5844.0,862.0,3342.0,644.0,2680.0,634.0,,,2.0,5.0,Añasco Municipio,Caguas Municipio,72_011,72_025,inflow_09_13_Puerto Rico.csv,2009,2013
72,011,72,057,Puerto Rico,Añasco Municipio,28830.0,114.0,27640.0,342.0,1032.0,306.0,696.0,307.0,336.0,157.0,158.0,108.0,,,Puerto Rico,Guayama Municipio,45324.0,816.0,40228.0,717.0,3967.0,687.0,2329.0,560.0,1638.0,370.0,1129.0,432.0,,,15.0,25.0,Añasco Municipio,Guayama Municipio,72_011,72_057,inflow_09_13_Puerto Rico.csv,2009,2013
72,011,72,079,Puerto Rico,Añasco Municipio,28830.0,114.0,27640.0,342.0,1032.0,306.0,696.0,307.0,336.0,157.0,158.0,108.0,,,Puerto Rico,Lajas Municipio,25267.0,256.0,24530.0,359.0,616.0,227.0,364.0,216.0,252.0,106.0,121.0,95.0,,,2.0,4.0,Añasco Municipio,Lajas Municipio,72_011,72_079,inflow_09_13_Puerto Rico.csv,2009,2013
72,011,72,081,Puerto Rico,Añasco Municipio,28830.0,114.0,27640.0,342.0,1032.0,306.0,696.0,307.0,336.0,157.0,158.0,108.0,,,Puerto Rico,Lares Municipio,30477.0,332.0,28950.0,286.0,1083.0,310.0,499.0,217.0,584.0,248.0,444.0,236.0,,,1.0,4.0,Añasco Municipio,Lares Municipio,72_011,72_081,inflow_09_13_Puerto Rico.csv,2009,2013
72,011,72,083,Puerto Rico,Añasco Municipio,28830.0,114.0,27640.0,342.0,1032.0,306.0,696.0,307.0,336.0,157.0,158.0,108.0,,,Puerto Rico,Las Marías Municipio,9704.0,156.0,9091.0,211.0,585.0,212.0,425.0,180.0,160.0,115.0,28.0,34.0,,,49.0,73.0,Añasco Municipio,Las Marías Municipio,72_011,72_083,inflow_09_13_Puerto Rico.csv,2009,2013
72,011,72,097,Puerto Rico,Añasco Municipio,28830.0,114.0,27640.0,342.0,1032.0,306.0,696.0,307.0,336.0,157.0,158.0,108.0,,,Puerto Rico,Mayagüez Municipio,84901.0,969.0,76979.0,904.0,6657.0,795.0,5014.0,712.0,1643.0,398.0,1265.0,447.0,,,13.0,20.0,Añasco Municipio,Mayagüez Municipio,72_011,72_097,inflow_09_13_Puerto Rico.csv,2009,2013
72,011,72,113,Puerto Rico,Añasco Municipio,28830.0,114.0,27640.0,342.0,1032.0,306.0,696.0,307.0,336.0,157.0,158.0,108.0,,,Puerto Rico,Ponce Municipio,161381.0,1139.0,145236.0,1148.0,12597.0,1140.0,10091.0,1022.0,2506.0,428.0,3548.0,791.0,,,6.0,12.0,Añasco Municipio,Ponce Municipio,72_011,72_113,inflow_09_13_Puerto Rico.csv,2009,2013
72,011,72,117,Puerto Rico,Añasco Municipio,28830.0,114.0,27640.0,342.0,1032.0,306.0,696.0,307.0,336.0,157.0,158.0,108.0,,,Puerto Rico,Rincón Municipio,15254.0,270.0,14633.0,191.0,415.0,171.0,145.0,66.0,270.0,151.0,206.0,150.0,,,67.0,84.0,Añasco Municipio,Rincón Municipio,72_011,72_117,inflow_09_13_Puerto Rico.csv,2009,2013
72,011,72,131,Puerto Rico,Añasco Municipio,28830.0,114.0,27640.0,342.0,1032.0,306.0,696.0,307.0,336.0,157.0,158.0,108.0,,,Puerto Rico,San Sebastián Municipio,41983.0,511.0,38672.0,585.0,2386.0,629.0,1689.0,543.0,697.0,305.0,925.0,389.0,,,31.0,51.0,Añasco Municipio,San Sebastián Municipio,72_011,72_131,inflow_09_13_Puerto Rico.csv,2009,2013
72,013,12,011,Puerto Rico,Arecibo Municipio,94324.0,206.0,87441.0,840.0,6439.0,830.0,4131.0,754.0,2308.0,452.0,423.0,210.0,21.0,25.0,Florida,Broward County,1739555.0,4945.0,1470865.0,6552.0,268360.0,6506.0,191553.0,5599.0,43573.0,2613.0,33234.0,2186.0,330.0,186.0,46.0,100.0,Arecibo Municipio,Broward,72_013,12_011,inflow_09_13_Puerto Rico.csv,2009,2013
72,013,12,021,Puerto Rico,Arecibo Municipio,94324.0,206.0,87441.0,840.0,6439.0,830.0,4131.0,754.0,2308.0,452.0,423.0,210.0,21.0,25.0,Florida,Collier County,320292.0,2433.0,275733.0,3091.0,44532.0,2569.0,28554.0,2414.0,8908.0,1163.0,7070.0,985.0,27.0,30.0,6.0,12.0,Arecibo Municipio,Collier,72_013,12_021,inflow_09_13_Puerto Rico.csv,2009,2013
72,013,12,031,Puerto Rico,Arecibo Municipio,94324.0,206.0,87441.0,840.0,6439.0,830.0,4131.0,754.0,2308.0,452.0,423.0,210.0,21.0,25.0,Florida,Duval County,860691.0,3689.0,701541.0,5300.0,158988.0,5253.0,107536.0,4418.0,24382.0,1710.0,27070.0,1791.0,162.0,113.0,22.0,36.0,Arecibo Municipio,Duval,72_013,12_031,inflow_09_13_Puerto Rico.csv,2009,2013
72,013,12,073,Puerto Rico,Arecibo Municipio,94324.0,206.0,87441.0,840.0,6439.0,830.0,4131.0,754.0,2308.0,452.0,423.0,210.0,21.0,25.0,Florida,Leon County,268583.0,2203.0,200670.0,2526.0,67885.0,2856.0,47315.0,2377.0,12393.0,1280.0,8177.0,924.0,28.0,25.0,5.0,9.0,Arecibo Municipio,Leon,72_013,12_073,inflow_09_13_Puerto Rico.csv,2009,2013
72,013,12,083,Puerto Rico,Arecibo Municipio,94324.0,206.0,87441.0,840.0,6439.0,830.0,4131.0,754.0,2308.0,452.0,423.0,210.0,21.0,25.0,Florida,Marion County,325203.0,2437.0,279295.0,2508.0,45839.0,2992.0,30005.0,2462.0,10157.0,1062.0,5677.0,846.0,69.0,69.0,10.0,16.0,Arecibo Municipio,Marion,72_013,12_083,inflow_09_13_Puerto Rico.csv,2009,2013
72,013,12,086,Puerto Rico,Arecibo Municipio,94324.0,206.0,87441.0,840.0,6439.0,830.0,4131.0,754.0,2308.0,452.0,423.0,210.0,21.0,25.0,Florida,Miami-Dade County,2514474.0,5248.0,2190789.0,7513.0,322554.0,7541.0,233242.0,6259.0,49736.0,2968.0,39576.0,2276.0,1131.0,327.0,12.0,20.0,Arecibo Municipio,Miami-Dade,72_013,12_086,inflow_09_13_Puerto Rico.csv,2009,2013
72,013,12,095,Puerto Rico,Arecibo Municipio,94324.0,206.0,87441.0,840.0,6439.0,830.0,4131.0,754.0,2308.0,452.0,423.0,210.0,21.0,25.0,Florida,Orange County,1143240.0,4754.0,922905.0,6152.0,218403.0,5598.0,144101.0,4590.0,43122.0,2470.0,31180.0,1882.0,1932.0,465.0,65.0,95.0,Arecibo Municipio,Orange,72_013,12_095,inflow_09_13_Puerto Rico.csv,2009,2013
72,013,12,097,Puerto Rico,Arecibo Municipio,94324.0,206.0,87441.0,840.0,6439.0,830.0,4131.0,754.0,2308.0,452.0,423.0,210.0,21.0,25.0,Florida,Osceola County,275990.0,2706.0,235429.0,3296.0,39571.0,3099.0,20518.0,2196.0,12551.0,1511.0,6502.0,889.0,990.0,402.0,69.0,109.0,Arecibo Municipio,Osceola,72_013,12_097,inflow_09_13_Puerto Rico.csv,2009,2013
72,013,12,117,Puerto Rico,Arecibo Municipio,94324.0,206.0,87441.0,840.0,6439.0,830.0,4131.0,754.0,2308.0,452.0,423.0,210.0,21.0,25.0,Florida,Seminole County,421946.0,3008.0,367264.0,2859.0,54319.0,3503.0,26926.0,2703.0,19640.0,1877.0,7753.0,894.0,363.0,148.0,13.0,19.0,Arecibo Municipio,Seminole,72_013,12_117,inflow_09_13_Puerto Rico.csv,2009,2013
72,013,17,031,Puerto Rico,Arecibo Municipio,94324.0,206.0,87441.0,840.0,6439.0,830.0,4131.0,754.0,2308.0,452.0,423.0,210.0,21.0,25.0,Illinois,Cook County,5169650.0,6690.0,4452551.0,9309.0,716360.0,9591.0,521056.0,8328.0,76101.0,3106.0,119203.0,3565.0,739.0,248.0,13.0,22.0,Arecibo Municipio,Cook,72_013,17_031,inflow_09_13_Puerto Rico.csv,2009,2013
72,013,21,111,Puerto Rico,Arecibo Municipio,94324.0,206.0,87441.0,840.0,6439.0,830.0,4131.0,754.0,2308.0,452.0,423.0,210.0,21.0,25.0,Kentucky,Jefferson County,733639.0,2918.0,631875.0,3742.0,101709.0,3585.0,71519.0,3130.0,12687.0,1155.0,17503.0,1358.0,55.0,58.0,30.0,47.0,Arecibo Municipio,Jefferson,72_013,21_111,inflow_09_13_Puerto Rico.csv,2009,2013
72,013,24,033,Puerto Rico,Arecibo Municipio,94324.0,206.0,87441.0,840.0,6439.0,830.0,4131.0,754.0,2308.0,452.0,423.0,210.0,21.0,25.0,Maryland,Prince George's County,853025.0,2906.0,731827.0,3187.0,121183.0,4054.0,75815.0,2880.0,20431.0,1679.0,24937.0,1532.0,15.0,23.0,15.0,23.0,Arecibo Municipio,Prince George's,72_013,24_033,inflow_09_13_Puerto Rico.csv,2009,2013
72,013,25,027,Puerto Rico,Arecibo Municipio,94324.0,206.0,87441.0,840.0,6439.0,830.0,4131.0,754.0,2308.0,452.0,423.0,210.0,21.0,25.0,Massachusetts,Worcester County,789242.0,2052.0,698249.0,3374.0,90681.0,3419.0,63636.0,2933.0,12796.0,1026.0,14249.0,1013.0,312.0,197.0,10.0,13.0,Arecibo Municipio,Worcester,72_013,25_027,inflow_09_13_Puerto Rico.csv,2009,2013
72,013,34,001,Puerto Rico,Arecibo Municipio,94324.0,206.0,87441.0,840.0,6439.0,830.0,4131.0,754.0,2308.0,452.0,423.0,210.0,21.0,25.0,New Jersey,Atlantic County,270992.0,1502.0,241536.0,2223.0,29306.0,2082.0,18786.0,1800.0,5579.0,722.0,4941.0,770.0,150.0,96.0,12.0,14.0,Arecibo Municipio,Atlantic,72_013,34_001,inflow_09_13_Puerto Rico.csv,2009,2013
72,013,34,009,Puerto Rico,Arecibo Municipio,94324.0,206.0,87441.0,840.0,6439.0,830.0,4131.0,754.0,2308.0,452.0,423.0,210.0,21.0,25.0,New Jersey,Cape May County,95236.0,950.0,85932.0,898.0,9282.0,902.0,4736.0,714.0,2019.0,456.0,2527.0,514.0,22.0,26.0,22.0,26.0,Arecibo Municipio,Cape May,72_013,34_009,inflow_09_13_Puerto Rico.csv,2009,2013
72,013,34,017,Puerto Rico,Arecibo Municipio,94324.0,206.0,87441.0,840.0,6439.0,830.0,4131.0,754.0,2308.0,452.0,423.0,210.0,21.0,25.0,New Jersey,Hudson County,633390.0,2795.0,546049.0,3312.0,87143.0,3354.0,52851.0,2608.0,16083.0,1219.0,18209.0,1623.0,198.0,95.0,11.0,14.0,Arecibo Municipio,Hudson,72_013,34_017,inflow_09_13_Puerto Rico.csv,2009,2013
72,013,36,005,Puerto Rico,Arecibo Municipio,94324.0,206.0,87441.0,840.0,6439.0,830.0,4131.0,754.0,2308.0,452.0,423.0,210.0,21.0,25.0,New York,Bronx County,1369133.0,4024.0,1209594.0,4943.0,159041.0,5153.0,101520.0,4123.0,31054.0,2138.0,26467.0,1955.0,498.0,148.0,7.0,11.0,Arecibo Municipio,Bronx,72_013,36_005,inflow_09_13_Puerto Rico.csv,2009,2013
72,013,36,061,Puerto Rico,Arecibo Municipio,94324.0,206.0,87441.0,840.0,6439.0,830.0,4131.0,754.0,2308.0,452.0,423.0,210.0,21.0,25.0,New York,New York County,1567277.0,5476.0,1329165.0,5955.0,236897.0,5657.0,123822.0,4221.0,56803.0,2355.0,56272.0,2449.0,1215.0,380.0,15.0,25.0,Arecibo Municipio,New York,72_013,36_061,inflow_09_13_Puerto Rico.csv,2009,2013
72,013,36,067,Puerto Rico,Arecibo Municipio,94324.0,206.0,87441.0,840.0,6439.0,830.0,4131.0,754.0,2308.0,452.0,423.0,210.0,21.0,25.0,New York,Onondaga County,458515.0,2080.0,392110.0,2174.0,66378.0,2740.0,45646.0,2196.0,10401.0,902.0,10331.0,1152.0,27.0,28.0,20.0,25.0,Arecibo Municipio,Onondaga,72_013,36_067,inflow_09_13_Puerto Rico.csv,2009,2013
72,013,37,085,Puerto Rico,Arecibo Municipio,94324.0,206.0,87441.0,840.0,6439.0,830.0,4131.0,754.0,2308.0,452.0,423.0,210.0,21.0,25.0,North Carolina,Harnett County,114880.0,1925.0,98998.0,1446.0,15871.0,1415.0,6957.0,812.0,5146.0,824.0,3768.0,654.0,11.0,18.0,11.0,18.0,Arecibo Municipio,Harnett,72_013,37_085,inflow_09_13_Puerto Rico.csv,2009,2013
72,013,42,095,Puerto Rico,Arecibo Municipio,94324.0,206.0,87441.0,840.0,6439.0,830.0,4131.0,754.0,2308.0,452.0,423.0,210.0,21.0,25.0,Pennsylvania,Northampton County,291759.0,1479.0,256408.0,1826.0,35258.0,1800.0,20986.0,1454.0,9307.0,859.0,4965.0,544.0,93.0,55.0,4.0,8.0,Arecibo Municipio,Northampton,72_013,42_095,inflow_09_13_Puerto Rico.csv,2009,2013
72,013,55,079,Puerto Rico,Arecibo Municipio,94324.0,206.0,87441.0,840.0,6439.0,830.0,4131.0,754.0,2308.0,452.0,423.0,210.0,21.0,25.0,Wisconsin,Milwaukee County,936698.0,2976.0,764305.0,4328.0,172075.0,3953.0,133389.0,3539.0,21691.0,1272.0,16995.0,1372.0,318.0,229.0,5.0,9.0,Arecibo Municipio,Milwaukee,72_013,55_079,inflow_09_13_Puerto Rico.csv,2009,2013
72,013,72,003,Puerto Rico,Arecibo Municipio,94324.0,206.0,87441.0,840.0,6439.0,830.0,4131.0,754.0,2308.0,452.0,423.0,210.0,21.0,25.0,Puerto Rico,Aguada Municipio,41278.0,420.0,39425.0,473.0,1381.0,363.0,885.0,317.0,496.0,177.0,472.0,212.0,,,25.0,30.0,Arecibo Municipio,Aguada Municipio,72_013,72_003,inflow_09_13_Puerto Rico.csv,2009,2013
72,013,72,005,Puerto Rico,Arecibo Municipio,94324.0,206.0,87441.0,840.0,6439.0,830.0,4131.0,754.0,2308.0,452.0,423.0,210.0,21.0,25.0,Puerto Rico,Aguadilla Municipio,59116.0,744.0,54113.0,824.0,3924.0,645.0,2793.0,578.0,1131.0,301.0,1079.0,341.0,,,56.0,40.0,Arecibo Municipio,Aguadilla Municipio,72_013,72_005,inflow_09_13_Puerto Rico.csv,2009,2013
72,013,72,011,Puerto Rico,Arecibo Municipio,94324.0,206.0,87441.0,840.0,6439.0,830.0,4131.0,754.0,2308.0,452.0,423.0,210.0,21.0,25.0,Puerto Rico,Añasco Municipio,29051.0,355.0,27640.0,342.0,1268.0,381.0,696.0,307.0,572.0,235.0,143.0,137.0,,,43.0,34.0,Arecibo Municipio,Añasco Municipio,72_013,72_011,inflow_09_13_Puerto Rico.csv,2009,2013
72,013,72,015,Puerto Rico,Arecibo Municipio,94324.0,206.0,87441.0,840.0,6439.0,830.0,4131.0,754.0,2308.0,452.0,423.0,210.0,21.0,25.0,Puerto Rico,Arroyo Municipio,19412.0,376.0,17247.0,514.0,1785.0,495.0,1317.0,436.0,468.0,181.0,380.0,219.0,,,6.0,11.0,Arecibo Municipio,Arroyo Municipio,72_013,72_015,inflow_09_13_Puerto Rico.csv,2009,2013
72,013,72,017,Puerto Rico,Arecibo Municipio,94324.0,206.0,87441.0,840.0,6439.0,830.0,4131.0,754.0,2308.0,452.0,423.0,210.0,21.0,25.0,Puerto Rico,Barceloneta Municipio,24644.0,461.0,22425.0,611.0,1845.0,576.0,1167.0,499.0,678.0,310.0,374.0,267.0,,,85.0,84.0,Arecibo Municipio,Barceloneta Municipio,72_013,72_017,inflow_09_13_Puerto Rico.csv,2009,2013
72,013,72,019,Puerto Rico,Arecibo Municipio,94324.0,206.0,87441.0,840.0,6439.0,830.0,4131.0,754.0,2308.0,452.0,423.0,210.0,21.0,25.0,Puerto Rico,Barranquitas Municipio,30256.0,432.0,29125.0,300.0,723.0,284.0,277.0,151.0,446.0,237.0,408.0,244.0,,,19.0,26.0,Arecibo Municipio,Barranquitas Municipio,72_013,72_019,inflow_09_13_Puerto Rico.csv,2009,2013
72,013,72,021,Puerto Rico,Arecibo Municipio,94324.0,206.0,87441.0,840.0,6439.0,830.0,4131.0,754.0,2308.0,452.0,423.0,210.0,21.0,25.0,Puerto Rico,Bayamón Municipio,204793.0,1538.0,187031.0,1296.0,14128.0,1374.0,7971.0,995.0,6157.0,982.0,3634.0,898.0,,,138.0,94.0,Arecibo Municipio,Bayamón Municipio,72_013,72_021,inflow_09_13_Puerto Rico.csv,2009,2013
72,013,72,023,Puerto Rico,Arecibo Municipio,94324.0,206.0,87441.0,840.0,6439.0,830.0,4131.0,754.0,2308.0,452.0,423.0,210.0,21.0,25.0,Puerto Rico,Cabo Rojo Municipio,52021.0,438.0,49961.0,288.0,1418.0,360.0,316.0,143.0,1102.0,339.0,642.0,254.0,,,12.0,13.0,Arecibo Municipio,Cabo Rojo Municipio,72_013,72_023,inflow_09_13_Puerto Rico.csv,2009,2013
72,013,72,025,Puerto Rico,Arecibo Municipio,94324.0,206.0,87441.0,840.0,6439.0,830.0,4131.0,754.0,2308.0,452.0,423.0,210.0,21.0,25.0,Puerto Rico,Caguas Municipio,140674.0,1188.0,128808.0,1189.0,9186.0,1147.0,5844.0,862.0,3342.0,644.0,2680.0,634.0,,,42.0,41.0,Arecibo Municipio,Caguas Municipio,72_013,72_025,inflow_09_13_Puerto Rico.csv,2009,2013
72,013,72,027,Puerto Rico,Arecibo Municipio,94324.0,206.0,87441.0,840.0,6439.0,830.0,4131.0,754.0,2308.0,452.0,423.0,210.0,21.0,25.0,Puerto Rico,Camuy Municipio,35170.0,447.0,33274.0,373.0,1371.0,340.0,669.0,298.0,702.0,255.0,525.0,268.0,,,338.0,220.0,Arecibo Municipio,Camuy Municipio,72_013,72_027,inflow_09_13_Puerto Rico.csv,2009,2013
72,013,72,029,Puerto Rico,Arecibo Municipio,94324.0,206.0,87441.0,840.0,6439.0,830.0,4131.0,754.0,2308.0,452.0,423.0,210.0,21.0,25.0,Puerto Rico,Canóvanas Municipio,47646.0,1177.0,43026.0,739.0,3708.0,645.0,1554.0,442.0,2154.0,515.0,912.0,852.0,,,20.0,20.0,Arecibo Municipio,Canóvanas Municipio,72_013,72_029,inflow_09_13_Puerto Rico.csv,2009,2013
72,013,72,031,Puerto Rico,Arecibo Municipio,94324.0,206.0,87441.0,840.0,6439.0,830.0,4131.0,754.0,2308.0,452.0,423.0,210.0,21.0,25.0,Puerto Rico,Carolina Municipio,175421.0,1560.0,155948.0,1439.0,15489.0,1365.0,8685.0,1015.0,6804.0,942.0,3984.0,977.0,,,58.0,39.0,Arecibo Municipio,Carolina Municipio,72_013,72_031,inflow_09_13_Puerto Rico.csv,2009,2013
72,013,72,033,Puerto Rico,Arecibo Municipio,94324.0,206.0,87441.0,840.0,6439.0,830.0,4131.0,754.0,2308.0,452.0,423.0,210.0,21.0,25.0,Puerto Rico,Cataño Municipio,28188.0,637.0,25685.0,392.0,1829.0,476.0,664.0,232.0,1165.0,423.0,674.0,328.0,,,30.0,50.0,Arecibo Municipio,Cataño Municipio,72_013,72_033,inflow_09_13_Puerto Rico.csv,2009,2013
72,013,72,037,Puerto Rico,Arecibo Municipio,94324.0,206.0,87441.0,840.0,6439.0,830.0,4131.0,754.0,2308.0,452.0,423.0,210.0,21.0,25.0,Puerto Rico,Ceiba Municipio,14306.0,669.0,12455.0,373.0,1523.0,497.0,385.0,254.0,1138.0,431.0,328.0,390.0,,,11.0,13.0,Arecibo Municipio,Ceiba Municipio,72_013,72_037,inflow_09_13_Puerto Rico.csv,2009,2013
72,013,72,039,Puerto Rico,Arecibo Municipio,94324.0,206.0,87441.0,840.0,6439.0,830.0,4131.0,754.0,2308.0,452.0,423.0,210.0,21.0,25.0,Puerto Rico,Ciales Municipio,18530.0,317.0,17864.0,231.0,423.0,179.0,82.0,44.0,341.0,180.0,243.0,173.0,,,8.0,12.0,Arecibo Municipio,Ciales Municipio,72_013,72_039,inflow_09_13_Puerto Rico.csv,2009,2013
72,013,72,041,Puerto Rico,Arecibo Municipio,94324.0,206.0,87441.0,840.0,6439.0,830.0,4131.0,754.0,2308.0,452.0,423.0,210.0,21.0,25.0,Puerto Rico,Cidra Municipio,43272.0,611.0,39057.0,720.0,3585.0,673.0,2475.0,618.0,1110.0,328.0,630.0,349.0,,,3.0,7.0,Arecibo Municipio,Cidra Municipio,72_013,72_041,inflow_09_13_Puerto Rico.csv,2009,2013
72,013,72,043,Puerto Rico,Arecibo Municipio,94324.0,206.0,87441.0,840.0,6439.0,830.0,4131.0,754.0,2308.0,452.0,423.0,210.0,21.0,25.0,Puerto Rico,Coamo Municipio,40440.0,463.0,37594.0,561.0,2394.0,593.0,1668.0,508.0,726.0,277.0,452.0,245.0,,,1.0,6.0,Arecibo Municipio,Coamo Municipio,72_013,72_043,inflow_09_13_Puerto Rico.csv,2009,2013
72,013,72,045,Puerto Rico,Arecibo Municipio,94324.0,206.0,87441.0,840.0,6439.0,830.0,4131.0,754.0,2308.0,452.0,423.0,210.0,21.0,25.0,Puerto Rico,Comerío Municipio,20989.0,239.0,20099.0,251.0,757.0,273.0,323.0,198.0,434.0,176.0,133.0,89.0,,,3.0,5.0,Arecibo Municipio,Comerío Municipio,72_013,72_045,inflow_09_13_Puerto Rico.csv,2009,2013
72,013,72,053,Puerto Rico,Arecibo Municipio,94324.0,206.0,87441.0,840.0,6439.0,830.0,4131.0,754.0,2308.0,452.0,423.0,210.0,21.0,25.0,Puerto Rico,Fajardo Municipio,35520.0,828.0,31029.0,713.0,3599.0,666.0,2175.0,465.0,1424.0,438.0,892.0,403.0,,,13.0,16.0,Arecibo Municipio,Fajardo Municipio,72_013,72_053,inflow_09_13_Puerto Rico.csv,2009,2013
72,013,72,054,Puerto Rico,Arecibo Municipio,94324.0,206.0,87441.0,840.0,6439.0,830.0,4131.0,754.0,2308.0,452.0,423.0,210.0,21.0,25.0,Puerto Rico,Florida Municipio,12798.0,485.0,11317.0,469.0,1196.0,465.0,571.0,315.0,625.0,291.0,285.0,227.0,,,23.0,26.0,Arecibo Municipio,Florida Municipio,72_013,72_054,inflow_09_13_Puerto Rico.csv,2009,2013
72,013,72,055,Puerto Rico,Arecibo Municipio,94324.0,206.0,87441.0,840.0,6439.0,830.0,4131.0,754.0,2308.0,452.0,423.0,210.0,21.0,25.0,Puerto Rico,Guánica Municipio,18810.0,218.0,17667.0,437.0,1073.0,418.0,806.0,408.0,267.0,144.0,70.0,93.0,,,2.0,5.0,Arecibo Municipio,Guánica Municipio,72_013,72_055,inflow_09_13_Puerto Rico.csv,2009,2013
72,013,72,057,Puerto Rico,Arecibo Municipio,94324.0,206.0,87441.0,840.0,6439.0,830.0,4131.0,754.0,2308.0,452.0,423.0,210.0,21.0,25.0,Puerto Rico,Guayama Municipio,45324.0,816.0,40228.0,717.0,3967.0,687.0,2329.0,560.0,1638.0,370.0,1129.0,432.0,,,9.0,12.0,Arecibo Municipio,Guayama Municipio,72_013,72_057,inflow_09_13_Puerto Rico.csv,2009,2013
72,013,72,061,Puerto Rico,Arecibo Municipio,94324.0,206.0,87441.0,840.0,6439.0,830.0,4131.0,754.0,2308.0,452.0,423.0,210.0,21.0,25.0,Puerto Rico,Guaynabo Municipio,96428.0,1107.0,89078.0,905.0,5834.0,804.0,2379.0,502.0,3455.0,609.0,1516.0,374.0,,,9.0,12.0,Arecibo Municipio,Guaynabo Municipio,72_013,72_061,inflow_09_13_Puerto Rico.csv,2009,2013
72,013,72,063,Puerto Rico,Arecibo Municipio,94324.0,206.0,87441.0,840.0,6439.0,830.0,4131.0,754.0,2308.0,452.0,423.0,210.0,21.0,25.0,Puerto Rico,Gurabo Municipio,45237.0,709.0,41813.0,747.0,2885.0,630.0,1629.0,510.0,1256.0,367.0,539.0,242.0,,,6.0,12.0,Arecibo Municipio,Gurabo Municipio,72_013,72_063,inflow_09_13_Puerto Rico.csv,2009,2013
72,013,72,065,Puerto Rico,Arecibo Municipio,94324.0,206.0,87441.0,840.0,6439.0,830.0,4131.0,754.0,2308.0,452.0,423.0,210.0,21.0,25.0,Puerto Rico,Hatillo Municipio,41708.0,403.0,39587.0,447.0,1927.0,439.0,1260.0,348.0,667.0,232.0,194.0,134.0,,,214.0,96.0,Arecibo Municipio,Hatillo Municipio,72_013,72_065,inflow_09_13_Puerto Rico.csv,2009,2013
72,013,72,069,Puerto Rico,Arecibo Municipio,94324.0,206.0,87441.0,840.0,6439.0,830.0,4131.0,754.0,2308.0,452.0,423.0,210.0,21.0,25.0,Puerto Rico,Humacao Municipio,58176.0,695.0,53747.0,658.0,2993.0,585.0,1608.0,412.0,1385.0,393.0,1436.0,363.0,,,13.0,22.0,Arecibo Municipio,Humacao Municipio,72_013,72_069,inflow_09_13_Puerto Rico.csv,2009,2013
