origin_fips_state,origin_fips_county,dest_fips_state,dest_fips_county,origin_state_name,origin_county_name,municipio_of_current_residence_estimate,origin_col_7_moe,origin_nonmovers_estimate,origin_col_9_moe,movers_within_puerto_rico_estimate,origin_col_11_moe,movers_within_same_municipio_estimate,origin_col_13_moe,movers_from_different_municipio_estimate,origin_col_15_moe,movers_from_u_s_estimate,origin_col_17_moe,movers_from_elsewhere1_estimate,origin_col_19_moe,dest_state_name,dest_county_name,municipio_county_of_residence_1_year_ago_estimate,dest_col_23_moe,dest_nonmovers_estimate,dest_col_25_moe,movers_within_puerto_rico_or_united_states2_estimate,dest_col_27_moe,movers_within_same_municipio_county_estimate,dest_col_29_moe,movers_to_different_municipio_or_county__same_state_estimate,dest_col_31_moe,dest_movers_diff_state_estimate,dest_col_33_moe,dest_movers_pr_estimate,dest_col_35_moe,movers_in_county_to_county_flow_estimate,dest_col_37_moe,origin_county_name_clean,dest_county_name_clean,source_file,year_start,year_end
072,001,072,059,Puerto Rico,Adjuntas Municipio,18432.0,86.0,17743.0,271.0,509.0,182.0,484.0,182.0,25.0,15.0,180.0,162.0,,,Puerto Rico,Guayanilla Municipio,19584.0,259.0,18605.0,289.0,686.0,242.0,458.0,201.0,228.0,119.0,293.0,137.0,,,2.0,5.0,Adjuntas Municipio,Guayanilla Municipio,inflow_13_17_Puerto Rico.csv,2013,2017
072,001,072,075,Puerto Rico,Adjuntas Municipio,18432.0,86.0,17743.0,271.0,509.0,182.0,484.0,182.0,25.0,15.0,180.0,162.0,,,Puerto Rico,Juana Díaz Municipio,46728.0,675.0,43433.0,686.0,2308.0,476.0,1648.0,415.0,660.0,257.0,987.0,312.0,,,1.0,3.0,Adjuntas Municipio,Juana Díaz Municipio,inflow_13_17_Puerto Rico.csv,2013,2017
072,001,072,077,Puerto Rico,Adjuntas Municipio,18432.0,86.0,17743.0,271.0,509.0,182.0,484.0,182.0,25.0,15.0,180.0,162.0,,,Puerto Rico,Juncos Municipio,40448.0,807.0,36723.0,671.0,2732.0,736.0,1517.0,524.0,1215.0,464.0,993.0,508.0,,,3.0,7.0,Adjuntas Municipio,Juncos Municipio,inflow_13_17_Puerto Rico.csv,2013,2017
072,001,072,081,Puerto Rico,Adjuntas Municipio,18432.0,86.0,17743.0,271.0,509.0,182.0,484.0,182.0,25.0,15.0,180.0,162.0,,,Puerto Rico,Lares Municipio,28324.0,442.0,25933.0,399.0,1484.0,402.0,886.0,366.0,598.0,247.0,907.0,354.0,,,3.0,6.0,Adjuntas Municipio,Lares Municipio,inflow_13_17_Puerto Rico.csv,2013,2017
072,001,072,107,Puerto Rico,Adjuntas Municipio,18432.0,86.0,17743.0,271.0,509.0,182.0,484.0,182.0,25.0,15.0,180.0,162.0,,,Puerto Rico,Orocovis Municipio,21507.0,421.0,20281.0,423.0,974.0,289.0,538.0,274.0,436.0,155.0,252.0,167.0,,,1.0,3.0,Adjuntas Municipio,Orocovis Municipio,inflow_13_17_Puerto Rico.csv,2013,2017
072,001,072,113,Puerto Rico,Adjuntas Municipio,18432.0,86.0,17743.0,271.0,509.0,182.0,484.0,182.0,25.0,15.0,180.0,162.0,,,Puerto Rico,Ponce Municipio,149382.0,1230.0,135198.0,1179.0,10496.0,1108.0,7715.0,927.0,2781.0,527.0,3688.0,710.0,,,2.0,5.0,Adjuntas Municipio,Ponce Municipio,inflow_13_17_Puerto Rico.csv,2013,2017
072,001,072,127,Puerto Rico,Adjuntas Municipio,18432.0,86.0,17743.0,271.0,509.0,182.0,484.0,182.0,25.0,15.0,180.0,162.0,,,Puerto Rico,San Juan Municipio,360661.0,2052.0,318231.0,2006.0,29161.0,1979.0,20076.0,1574.0,9085.0,937.0,13269.0,1422.0,,,1.0,17.0,Adjuntas Municipio,San Juan Municipio,inflow_13_17_Puerto Rico.csv,2013,2017
072,001,072,139,Puerto Rico,Adjuntas Municipio,18432.0,86.0,17743.0,271.0,509.0,182.0,484.0,182.0,25.0,15.0,180.0,162.0,,,Puerto Rico,Trujillo Alto Municipio,70761.0,963.0,64008.0,921.0,4975.0,848.0,2923.0,752.0,2052.0,428.0,1778.0,759.0,,,1.0,3.0,Adjuntas Municipio,Trujillo Alto Municipio,inflow_13_17_Puerto Rico.csv,2013,2017
072,001,072,143,Puerto Rico,Adjuntas Municipio,18432.0,86.0,17743.0,271.0,509.0,182.0,484.0,182.0,25.0,15.0,180.0,162.0,,,Puerto Rico,Vega Alta Municipio,38395.0,471.0,36546.0,409.0,1357.0,462.0,916.0,363.0,441.0,223.0,492.0,224.0,,,1.0,3.0,Adjuntas Municipio,Vega Alta Municipio,inflow_13_17_Puerto Rico.csv,2013,2017
072,003,009,003,Puerto Rico,Aguada Municipio,39008.0,143.0,37443.0,407.0,1347.0,403.0,898.0,327.0,449.0,237.0,180.0,127.0,38.0,59.0,Connecticut,Hartford County,889151.0,3171.0,779704.0,3375.0,108934.0,3708.0,69437.0,2846.0,16577.0,1290.0,22920.0,1598.0,513.0,252.0,26.0,42.0,Aguada Municipio,Hartford,inflow_13_17_Puerto Rico.csv,2013,2017
072,003,017,031,Puerto Rico,Aguada Municipio,39008.0,143.0,37443.0,407.0,1347.0,403.0,898.0,327.0,449.0,237.0,180.0,127.0,38.0,59.0,Illinois,Cook County,5220006.0,6123.0,4489327.0,9175.0,730510.0,9771.0,511224.0,8099.0,81478.0,2827.0,137808.0,4377.0,169.0,87.0,22.0,35.0,Aguada Municipio,Cook,inflow_13_17_Puerto Rico.csv,2013,2017
072,003,034,007,Puerto Rico,Aguada Municipio,39008.0,143.0,37443.0,407.0,1347.0,403.0,898.0,327.0,449.0,237.0,180.0,127.0,38.0,59.0,New Jersey,Camden County,504671.0,2474.0,447846.0,2908.0,56691.0,2470.0,32521.0,2037.0,12220.0,989.0,11950.0,1044.0,134.0,91.0,20.0,31.0,Aguada Municipio,Camden,inflow_13_17_Puerto Rico.csv,2013,2017
072,003,034,011,Puerto Rico,Aguada Municipio,39008.0,143.0,37443.0,407.0,1347.0,403.0,898.0,327.0,449.0,237.0,180.0,127.0,38.0,59.0,New Jersey,Cumberland County,152969.0,1225.0,135356.0,1480.0,17462.0,1469.0,10675.0,1294.0,4543.0,673.0,2244.0,475.0,151.0,93.0,17.0,27.0,Aguada Municipio,Cumberland,inflow_13_17_Puerto Rico.csv,2013,2017
072,003,036,055,Puerto Rico,Aguada Municipio,39008.0,143.0,37443.0,407.0,1347.0,403.0,898.0,327.0,449.0,237.0,180.0,127.0,38.0,59.0,New York,Monroe County,735170.0,2595.0,627340.0,3105.0,107449.0,3189.0,77537.0,2602.0,15662.0,1268.0,14250.0,1221.0,381.0,308.0,42.0,68.0,Aguada Municipio,Monroe,inflow_13_17_Puerto Rico.csv,2013,2017
072,003,042,011,Puerto Rico,Aguada Municipio,39008.0,143.0,37443.0,407.0,1347.0,403.0,898.0,327.0,449.0,237.0,180.0,127.0,38.0,59.0,Pennsylvania,Berks County,410194.0,1905.0,358968.0,2644.0,50915.0,2332.0,34575.0,1956.0,9918.0,899.0,6422.0,880.0,311.0,150.0,1.0,2.0,Aguada Municipio,Berks,inflow_13_17_Puerto Rico.csv,2013,2017
072,003,055,079,Puerto Rico,Aguada Municipio,39008.0,143.0,37443.0,407.0,1347.0,403.0,898.0,327.0,449.0,237.0,180.0,127.0,38.0,59.0,Wisconsin,Milwaukee County,948155.0,3003.0,784516.0,3587.0,163352.0,4090.0,118898.0,3590.0,23987.0,1413.0,20467.0,1597.0,287.0,186.0,52.0,81.0,Aguada Municipio,Milwaukee,inflow_13_17_Puerto Rico.csv,2013,2017
072,003,072,005,Puerto Rico,Aguada Municipio,39008.0,143.0,37443.0,407.0,1347.0,403.0,898.0,327.0,449.0,237.0,180.0,127.0,38.0,59.0,Puerto Rico,Aguadilla Municipio,54537.0,729.0,49824.0,737.0,3814.0,721.0,2921.0,605.0,893.0,315.0,899.0,386.0,,,70.0,48.0,Aguada Municipio,Aguadilla Municipio,inflow_13_17_Puerto Rico.csv,2013,2017
072,003,072,011,Puerto Rico,Aguada Municipio,39008.0,143.0,37443.0,407.0,1347.0,403.0,898.0,327.0,449.0,237.0,180.0,127.0,38.0,59.0,Puerto Rico,Añasco Municipio,28213.0,365.0,26751.0,311.0,945.0,301.0,482.0,220.0,463.0,200.0,517.0,277.0,,,34.0,44.0,Aguada Municipio,Añasco Municipio,inflow_13_17_Puerto Rico.csv,2013,2017
072,003,072,023,Puerto Rico,Aguada Municipio,39008.0,143.0,37443.0,407.0,1347.0,403.0,898.0,327.0,449.0,237.0,180.0,127.0,38.0,59.0,Puerto Rico,Cabo Rojo Municipio,51044.0,455.0,48652.0,292.0,1492.0,417.0,543.0,238.0,949.0,340.0,900.0,328.0,,,1.0,2.0,Aguada Municipio,Cabo Rojo Municipio,inflow_13_17_Puerto Rico.csv,2013,2017
072,003,072,027,Puerto Rico,Aguada Municipio,39008.0,143.0,37443.0,407.0,1347.0,403.0,898.0,327.0,449.0,237.0,180.0,127.0,38.0,59.0,Puerto Rico,Camuy Municipio,33630.0,457.0,31938.0,315.0,1214.0,423.0,415.0,210.0,799.0,361.0,478.0,162.0,,,81.0,129.0,Aguada Municipio,Camuy Municipio,inflow_13_17_Puerto Rico.csv,2013,2017
072,003,072,031,Puerto Rico,Aguada Municipio,39008.0,143.0,37443.0,407.0,1347.0,403.0,898.0,327.0,449.0,237.0,180.0,127.0,38.0,59.0,Puerto Rico,Carolina Municipio,162685.0,1787.0,143908.0,1516.0,13681.0,1446.0,8766.0,1157.0,4915.0,770.0,5096.0,994.0,,,68.0,106.0,Aguada Municipio,Carolina Municipio,inflow_13_17_Puerto Rico.csv,2013,2017
072,003,072,045,Puerto Rico,Aguada Municipio,39008.0,143.0,37443.0,407.0,1347.0,403.0,898.0,327.0,449.0,237.0,180.0,127.0,38.0,59.0,Puerto Rico,Comerío Municipio,20083.0,642.0,18365.0,488.0,1279.0,480.0,766.0,322.0,513.0,326.0,439.0,390.0,,,11.0,22.0,Aguada Municipio,Comerío Municipio,inflow_13_17_Puerto Rico.csv,2013,2017
072,003,072,065,Puerto Rico,Aguada Municipio,39008.0,143.0,37443.0,407.0,1347.0,403.0,898.0,327.0,449.0,237.0,180.0,127.0,38.0,59.0,Puerto Rico,Hatillo Municipio,42007.0,448.0,40300.0,248.0,924.0,307.0,344.0,213.0,580.0,226.0,783.0,362.0,,,10.0,23.0,Aguada Municipio,Hatillo Municipio,inflow_13_17_Puerto Rico.csv,2013,2017
072,003,072,071,Puerto Rico,Aguada Municipio,39008.0,143.0,37443.0,407.0,1347.0,403.0,898.0,327.0,449.0,237.0,180.0,127.0,38.0,59.0,Puerto Rico,Isabela Municipio,44233.0,531.0,41763.0,471.0,1512.0,436.0,554.0,307.0,958.0,297.0,958.0,412.0,,,19.0,29.0,Aguada Municipio,Isabela Municipio,inflow_13_17_Puerto Rico.csv,2013,2017
072,003,072,097,Puerto Rico,Aguada Municipio,39008.0,143.0,37443.0,407.0,1347.0,403.0,898.0,327.0,449.0,237.0,180.0,127.0,38.0,59.0,Puerto Rico,Mayagüez Municipio,78847.0,1150.0,69411.0,1123.0,7162.0,1002.0,5332.0,923.0,1830.0,525.0,2274.0,625.0,,,29.0,44.0,Aguada Municipio,Mayagüez Municipio,inflow_13_17_Puerto Rico.csv,2013,2017
072,003,072,099,Puerto Rico,Aguada Municipio,39008.0,143.0,37443.0,407.0,1347.0,403.0,898.0,327.0,449.0,237.0,180.0,127.0,38.0,59.0,Puerto Rico,Moca Municipio,37982.0,678.0,34613.0,737.0,2486.0,583.0,1739.0,546.0,747.0,379.0,883.0,321.0,,,3.0,5.0,Aguada Municipio,Moca Municipio,inflow_13_17_Puerto Rico.csv,2013,2017
072,003,072,117,Puerto Rico,Aguada Municipio,39008.0,143.0,37443.0,407.0,1347.0,403.0,898.0,327.0,449.0,237.0,180.0,127.0,38.0,59.0,Puerto Rico,Rincón Municipio,14887.0,444.0,13944.0,266.0,489.0,179.0,125.0,86.0,364.0,175.0,454.0,351.0,,,121.0,125.0,Aguada Municipio,Rincón Municipio,inflow_13_17_Puerto Rico.csv,2013,2017
072,003,072,119,Puerto Rico,Aguada Municipio,39008.0,143.0,37443.0,407.0,1347.0,403.0,898.0,327.0,449.0,237.0,180.0,127.0,38.0,59.0,Puerto Rico,Río Grande Municipio,52424.0,919.0,46890.0,659.0,4296.0,813.0,1991.0,539.0,2305.0,562.0,1238.0,531.0,,,2.0,4.0,Aguada Municipio,Río Grande Municipio,inflow_13_17_Puerto Rico.csv,2013,2017
072,003,EUR,,Puerto Rico,Aguada Municipio,39008.0,143.0,37443.0,407.0,1347.0,403.0,898.0,327.0,449.0,237.0,180.0,127.0,38.0,59.0,Europe,-,,,,,,,,,,,,,,,38.0,59.0,Aguada Municipio,,inflow_13_17_Puerto Rico.csv,2013,2017
072,005,001,117,Puerto Rico,Aguadilla Municipio,55448.0,108.0,49824.0,737.0,4971.0,735.0,2921.0,605.0,2050.0,410.0,531.0,216.0,122.0,93.0,Alabama,Shelby County,204388.0,1823.0,178584.0,2053.0,25754.0,1827.0,12576.0,1539.0,8332.0,866.0,4846.0,726.0,50.0,76.0,50.0,76.0,Aguadilla Municipio,Shelby,inflow_13_17_Puerto Rico.csv,2013,2017
072,005,006,053,Puerto Rico,Aguadilla Municipio,55448.0,108.0,49824.0,737.0,4971.0,735.0,2921.0,605.0,2050.0,410.0,531.0,216.0,122.0,93.0,California,Monterey County,425159.0,2496.0,375489.0,2708.0,49568.0,2805.0,25894.0,2062.0,13014.0,1226.0,10660.0,1146.0,102.0,89.0,23.0,37.0,Aguadilla Municipio,Monterey,inflow_13_17_Puerto Rico.csv,2013,2017
072,005,012,031,Puerto Rico,Aguadilla Municipio,55448.0,108.0,49824.0,737.0,4971.0,735.0,2921.0,605.0,2050.0,410.0,531.0,216.0,122.0,93.0,Florida,Duval County,893016.0,4371.0,721477.0,5072.0,171431.0,5655.0,118517.0,4485.0,27432.0,2457.0,25482.0,2052.0,108.0,83.0,35.0,57.0,Aguadilla Municipio,Duval,inflow_13_17_Puerto Rico.csv,2013,2017
072,005,012,095,Puerto Rico,Aguadilla Municipio,55448.0,108.0,49824.0,737.0,4971.0,735.0,2921.0,605.0,2050.0,410.0,531.0,216.0,122.0,93.0,Florida,Orange County,1245699.0,6337.0,1034433.0,7254.0,210153.0,6801.0,133127.0,5567.0,47021.0,3247.0,30005.0,1750.0,1113.0,270.0,23.0,21.0,Aguadilla Municipio,Orange,inflow_13_17_Puerto Rico.csv,2013,2017
072,005,012,097,Puerto Rico,Aguadilla Municipio,55448.0,108.0,49824.0,737.0,4971.0,735.0,2921.0,605.0,2050.0,410.0,531.0,216.0,122.0,93.0,Florida,Osceola County,314381.0,3509.0,273984.0,3919.0,39641.0,3009.0,20213.0,2347.0,12607.0,1511.0,6821.0,895.0,756.0,302.0,18.0,30.0,Aguadilla Municipio,Osceola,inflow_13_17_Puerto Rico.csv,2013,2017
072,005,012,099,Puerto Rico,Aguadilla Municipio,55448.0,108.0,49824.0,737.0,4971.0,735.0,2921.0,605.0,2050.0,410.0,531.0,216.0,122.0,93.0,Florida,Palm Beach County,1383921.0,4384.0,1193610.0,4663.0,190282.0,4846.0,132445.0,4318.0,31415.0,1959.0,26422.0,1810.0,29.0,35.0,1.0,2.0,Aguadilla Municipio,Palm Beach,inflow_13_17_Puerto Rico.csv,2013,2017
072,005,013,121,Puerto Rico,Aguadilla Municipio,55448.0,108.0,49824.0,737.0,4971.0,735.0,2921.0,605.0,2050.0,410.0,531.0,216.0,122.0,93.0,Georgia,Fulton County,1003221.0,5775.0,812898.0,5423.0,190231.0,5459.0,92314.0,3937.0,58884.0,3015.0,39033.0,2140.0,92.0,97.0,15.0,23.0,Aguadilla Municipio,Fulton,inflow_13_17_Puerto Rico.csv,2013,2017
072,005,013,151,Puerto Rico,Aguadilla Municipio,55448.0,108.0,49824.0,737.0,4971.0,735.0,2921.0,605.0,2050.0,410.0,531.0,216.0,122.0,93.0,Georgia,Henry County,212045.0,2938.0,184668.0,2454.0,27357.0,2426.0,12539.0,1666.0,10279.0,1252.0,4539.0,864.0,20.0,24.0,12.0,20.0,Aguadilla Municipio,Henry,inflow_13_17_Puerto Rico.csv,2013,2017
072,005,018,097,Puerto Rico,Aguadilla Municipio,55448.0,108.0,49824.0,737.0,4971.0,735.0,2921.0,605.0,2050.0,410.0,531.0,216.0,122.0,93.0,Indiana,Marion County,934681.0,3667.0,783636.0,4791.0,150994.0,4940.0,96087.0,4400.0,34521.0,2030.0,20386.0,1748.0,51.0,58.0,23.0,36.0,Aguadilla Municipio,Marion,inflow_13_17_Puerto Rico.csv,2013,2017
072,005,022,033,Puerto Rico,Aguadilla Municipio,55448.0,108.0,49824.0,737.0,4971.0,735.0,2921.0,605.0,2050.0,410.0,531.0,216.0,122.0,93.0,Louisiana,East Baton Rouge Parish,434447.0,2424.0,367174.0,3517.0,67246.0,3320.0,45676.0,3115.0,12549.0,1304.0,9021.0,1057.0,27.0,41.0,27.0,41.0,Aguadilla Municipio,East Baton Rouge Parish,inflow_13_17_Puerto Rico.csv,2013,2017
072,005,024,033,Puerto Rico,Aguadilla Municipio,55448.0,108.0,49824.0,737.0,4971.0,735.0,2921.0,605.0,2050.0,410.0,531.0,216.0,122.0,93.0,Maryland,Prince George's County,884677.0,3647.0,763128.0,3753.0,121517.0,3908.0,73607.0,2758.0,22670.0,1970.0,25240.0,1886.0,32.0,27.0,14.0,22.0,Aguadilla Municipio,Prince George's,inflow_13_17_Puerto Rico.csv,2013,2017
072,005,025,009,Puerto Rico,Aguadilla Municipio,55448.0,108.0,49824.0,737.0,4971.0,735.0,2921.0,605.0,2050.0,410.0,531.0,216.0,122.0,93.0,Massachusetts,Essex County,766644.0,3036.0,680691.0,3775.0,85720.0,3782.0,55188.0,3226.0,13643.0,1186.0,16889.0,1218.0,233.0,204.0,4.0,9.0,Aguadilla Municipio,Essex,inflow_13_17_Puerto Rico.csv,2013,2017
072,005,033,011,Puerto Rico,Aguadilla Municipio,55448.0,108.0,49824.0,737.0,4971.0,735.0,2921.0,605.0,2050.0,410.0,531.0,216.0,122.0,93.0,New Hampshire,Hillsborough County,395161.0,2409.0,340959.0,2717.0,54140.0,2586.0,35205.0,2010.0,6774.0,823.0,12161.0,1174.0,62.0,56.0,20.0,32.0,Aguadilla Municipio,Hillsborough,inflow_13_17_Puerto Rico.csv,2013,2017
072,005,034,007,Puerto Rico,Aguadilla Municipio,55448.0,108.0,49824.0,737.0,4971.0,735.0,2921.0,605.0,2050.0,410.0,531.0,216.0,122.0,93.0,New Jersey,Camden County,504671.0,2474.0,447846.0,2908.0,56691.0,2470.0,32521.0,2037.0,12220.0,989.0,11950.0,1044.0,134.0,91.0,15.0,22.0,Aguadilla Municipio,Camden,inflow_13_17_Puerto Rico.csv,2013,2017
072,005,034,013,Puerto Rico,Aguadilla Municipio,55448.0,108.0,49824.0,737.0,4971.0,735.0,2921.0,605.0,2050.0,410.0,531.0,216.0,122.0,93.0,New Jersey,Essex County,793651.0,2882.0,708151.0,3270.0,85188.0,3035.0,49706.0,2517.0,18426.0,1473.0,17056.0,1280.0,312.0,203.0,5.0,8.0,Aguadilla Municipio,Essex,inflow_13_17_Puerto Rico.csv,2013,2017
072,005,034,021,Puerto Rico,Aguadilla Municipio,55448.0,108.0,49824.0,737.0,4971.0,735.0,2921.0,605.0,2050.0,410.0,531.0,216.0,122.0,93.0,New Jersey,Mercer County,366611.0,2019.0,320242.0,2598.0,46322.0,2311.0,24076.0,2042.0,9363.0,886.0,12883.0,1034.0,47.0,40.0,25.0,30.0,Aguadilla Municipio,Mercer,inflow_13_17_Puerto Rico.csv,2013,2017
072,005,036,047,Puerto Rico,Aguadilla Municipio,55448.0,108.0,49824.0,737.0,4971.0,735.0,2921.0,605.0,2050.0,410.0,531.0,216.0,122.0,93.0,New York,Kings County,2626889.0,4873.0,2354219.0,4816.0,272116.0,5445.0,144414.0,3661.0,60292.0,2662.0,67410.0,3049.0,554.0,313.0,20.0,30.0,Aguadilla Municipio,Kings,inflow_13_17_Puerto Rico.csv,2013,2017
072,005,036,061,Puerto Rico,Aguadilla Municipio,55448.0,108.0,49824.0,737.0,4971.0,735.0,2921.0,605.0,2050.0,410.0,531.0,216.0,122.0,93.0,New York,New York County,1627721.0,5895.0,1383115.0,5969.0,243490.0,5058.0,120674.0,3846.0,58863.0,2178.0,63953.0,2356.0,1116.0,312.0,33.0,39.0,Aguadilla Municipio,New York,inflow_13_17_Puerto Rico.csv,2013,2017
072,005,036,081,Puerto Rico,Aguadilla Municipio,55448.0,108.0,49824.0,737.0,4971.0,735.0,2921.0,605.0,2050.0,410.0,531.0,216.0,122.0,93.0,New York,Queens County,2315774.0,4419.0,2114805.0,4468.0,200774.0,4916.0,110865.0,3688.0,49399.0,2279.0,40510.0,2597.0,195.0,107.0,28.0,45.0,Aguadilla Municipio,Queens,inflow_13_17_Puerto Rico.csv,2013,2017
072,005,036,085,Puerto Rico,Aguadilla Municipio,55448.0,108.0,49824.0,737.0,4971.0,735.0,2921.0,605.0,2050.0,410.0,531.0,216.0,122.0,93.0,New York,Richmond County,474778.0,1732.0,442773.0,1812.0,31935.0,2368.0,16810.0,1715.0,6422.0,738.0,8703.0,985.0,70.0,92.0,56.0,89.0,Aguadilla Municipio,Richmond,inflow_13_17_Puerto Rico.csv,2013,2017
072,005,036,103,Puerto Rico,Aguadilla Municipio,55448.0,108.0,49824.0,737.0,4971.0,735.0,2921.0,605.0,2050.0,410.0,531.0,216.0,122.0,93.0,New York,Suffolk County,1493049.0,2736.0,1385405.0,3209.0,107493.0,3122.0,63060.0,2770.0,17880.0,1153.0,26553.0,1725.0,151.0,132.0,32.0,50.0,Aguadilla Municipio,Suffolk,inflow_13_17_Puerto Rico.csv,2013,2017
072,005,040,109,Puerto Rico,Aguadilla Municipio,55448.0,108.0,49824.0,737.0,4971.0,735.0,2921.0,605.0,2050.0,410.0,531.0,216.0,122.0,93.0,Oklahoma,Oklahoma County,757839.0,3337.0,616001.0,4027.0,141791.0,4003.0,94537.0,3081.0,27399.0,1670.0,19855.0,1576.0,47.0,45.0,5.0,9.0,Aguadilla Municipio,Oklahoma,inflow_13_17_Puerto Rico.csv,2013,2017
072,005,042,011,Puerto Rico,Aguadilla Municipio,55448.0,108.0,49824.0,737.0,4971.0,735.0,2921.0,605.0,2050.0,410.0,531.0,216.0,122.0,93.0,Pennsylvania,Berks County,410194.0,1905.0,358968.0,2644.0,50915.0,2332.0,34575.0,1956.0,9918.0,899.0,6422.0,880.0,311.0,150.0,18.0,24.0,Aguadilla Municipio,Berks,inflow_13_17_Puerto Rico.csv,2013,2017
