origin_fips_state,origin_fips_county,dest_fips_state,dest_fips_county,origin_state_name,origin_county_name,county_of_current_residence_estimate,origin_col_7_moe,origin_nonmovers_estimate,origin_col_9_moe,origin_movers_us_estimate,origin_col_11_moe,origin_movers_same_county_estimate,origin_col_13_moe,origin_movers_diff_county_same_state_estimate,origin_col_15_moe,origin_movers_diff_state_estimate,origin_col_17_moe,origin_movers_abroad_estimate,origin_col_19_moe,dest_state_name,dest_county_name,county_of_residence_1_year_ago_estimate,dest_col_23_moe,dest_nonmovers_estimate,dest_col_25_moe,dest_movers_us_estimate,dest_col_27_moe,dest_movers_same_county_estimate,dest_col_29_moe,dest_movers_diff_county_same_state_estimate,dest_col_31_moe,dest_movers_diff_state_estimate,dest_col_33_moe,dest_movers_pr_estimate,dest_col_35_moe,movers_in_county_to_county_flow_estimate,dest_col_37_moe,origin_county_name_clean,dest_county_name_clean,source_file
001,001,016,001,Alabama,Autauga County,54567.0,104.0,46357.0,1182.0,8138.0,1186.0,3805.0,877.0,2418.0,568.0,1915.0,806.0,72.0,75.0,Idaho,Ada County,394637.0,2456.0,327343.0,2790.0,67294.0,3028.0,41653.0,2429.0,11442.0,1169.0,14199.0,1170.0,,,31.0,49.0,Autauga,Ada,outflow_09_13_Idaho.csv
001,045,016,001,Alabama,Dale County,49454.0,135.0,38795.0,943.0,9986.0,887.0,3603.0,558.0,2583.0,550.0,3800.0,508.0,673.0,377.0,Idaho,Ada County,394637.0,2456.0,327343.0,2790.0,67294.0,3028.0,41653.0,2429.0,11442.0,1169.0,14199.0,1170.0,,,13.0,21.0,Dale,Ada,outflow_09_13_Idaho.csv
001,123,016,001,Alabama,Tallapoosa County,40992.0,121.0,35254.0,842.0,5663.0,858.0,3561.0,769.0,1276.0,426.0,826.0,332.0,75.0,110.0,Idaho,Ada County,394637.0,2456.0,327343.0,2790.0,67294.0,3028.0,41653.0,2429.0,11442.0,1169.0,14199.0,1170.0,,,22.0,27.0,Tallapoosa,Ada,outflow_09_13_Idaho.csv
001,125,016,001,Alabama,Tuscaloosa County,194507.0,298.0,157923.0,1776.0,35673.0,1752.0,21718.0,1544.0,7761.0,1019.0,6194.0,703.0,911.0,320.0,Idaho,Ada County,394637.0,2456.0,327343.0,2790.0,67294.0,3028.0,41653.0,2429.0,11442.0,1169.0,14199.0,1170.0,,,25.0,37.0,Tuscaloosa,Ada,outflow_09_13_Idaho.csv
002,020,016,001,Alaska,Anchorage Municipality,290691.0,472.0,231102.0,2593.0,56928.0,2476.0,35631.0,2367.0,5778.0,794.0,15519.0,1304.0,2661.0,505.0,Idaho,Ada County,394637.0,2456.0,327343.0,2790.0,67294.0,3028.0,41653.0,2429.0,11442.0,1169.0,14199.0,1170.0,,,86.0,105.0,Anchorage Municipality,Ada,outflow_09_13_Idaho.csv
002,070,016,001,Alaska,Dillingham Census Area,4811.0,22.0,4050.0,150.0,755.0,145.0,432.0,111.0,221.0,79.0,102.0,41.0,6.0,8.0,Idaho,Ada County,394637.0,2456.0,327343.0,2790.0,67294.0,3028.0,41653.0,2429.0,11442.0,1169.0,14199.0,1170.0,,,3.0,7.0,Dillingham Census Area,Ada,outflow_09_13_Idaho.csv
002,090,016,001,Alaska,Fairbanks North Star Borough,97171.0,244.0,71748.0,1643.0,23900.0,1578.0,13633.0,1359.0,2416.0,555.0,7851.0,1092.0,1523.0,411.0,Idaho,Ada County,394637.0,2456.0,327343.0,2790.0,67294.0,3028.0,41653.0,2429.0,11442.0,1169.0,14199.0,1170.0,,,17.0,21.0,Fairbanks North Star Borough,Ada,outflow_09_13_Idaho.csv
002,110,016,001,Alaska,Juneau City and Borough,31475.0,97.0,25496.0,727.0,5842.0,752.0,3788.0,629.0,603.0,264.0,1451.0,391.0,137.0,82.0,Idaho,Ada County,394637.0,2456.0,327343.0,2790.0,67294.0,3028.0,41653.0,2429.0,11442.0,1169.0,14199.0,1170.0,,,61.0,57.0,Juneau City and Borough,Ada,outflow_09_13_Idaho.csv
002,122,016,001,Alaska,Kenai Peninsula Borough,55419.0,145.0,46404.0,884.0,8827.0,874.0,5276.0,624.0,1512.0,299.0,2039.0,422.0,188.0,81.0,Idaho,Ada County,394637.0,2456.0,327343.0,2790.0,67294.0,3028.0,41653.0,2429.0,11442.0,1169.0,14199.0,1170.0,,,5.0,7.0,Kenai Peninsula Borough,Ada,outflow_09_13_Idaho.csv
002,164,016,001,Alaska,Lake and Peninsula Borough,1428.0,127.0,1257.0,122.0,171.0,41.0,92.0,33.0,56.0,23.0,23.0,19.0,,,Idaho,Ada County,394637.0,2456.0,327343.0,2790.0,67294.0,3028.0,41653.0,2429.0,11442.0,1169.0,14199.0,1170.0,,,1.0,3.0,Lake and Peninsula Borough,Ada,outflow_09_13_Idaho.csv
