origin_fips_state,origin_fips_county,dest_fips_state,dest_fips_county,origin_state_name,origin_county_name,county_of_current_residence_estimate,origin_col_7_moe,origin_nonmovers_estimate,origin_col_9_moe,origin_movers_us_estimate,origin_col_11_moe,origin_movers_same_county_estimate,origin_col_13_moe,origin_movers_diff_county_same_state_estimate,origin_col_15_moe,origin_movers_diff_state_estimate,origin_col_17_moe,origin_movers_abroad_estimate,origin_col_19_moe,dest_state_name,dest_county_name,county_of_residence_1_year_ago_estimate,dest_col_23_moe,dest_nonmovers_estimate,dest_col_25_moe,dest_movers_us_estimate,dest_col_27_moe,dest_movers_same_county_estimate,dest_col_29_moe,dest_movers_diff_county_same_state_estimate,dest_col_31_moe,dest_movers_diff_state_estimate,dest_col_33_moe,dest_movers_pr_estimate,dest_col_35_moe,movers_in_county_to_county_flow_estimate,dest_col_37_moe,origin_county_name_clean,dest_county_name_clean,origin_location_key,dest_location_key,source_file,year_start,year_end
01,051,11,001,Alabama,Elmore County,75626,194,62139,1249,13307,1216,5158,837,6480,774,1669,441,180.0,96.0,District of Columbia,District of Columbia,587328,3034,470630,3352,116551,3588,56228,2453,,,60323,2277,147,153,10,14,Elmore,District of Columbia,01_051,11_001,outflow_05_09_District of Columbia.csv,2005,2009
01,073,11,001,Alabama,Jefferson County,653276,514,539550,4404,112028,4328,81942,3698,16058,1418,14028,1246,1698.0,410.0,District of Columbia,District of Columbia,587328,3034,470630,3352,116551,3588,56228,2453,,,60323,2277,147,153,28,36,Jefferson,District of Columbia,01_073,11_001,outflow_05_09_District of Columbia.csv,2005,2009
01,081,11,001,Alabama,Lee County,129074,223,96666,1557,31247,1657,15797,1177,8554,942,6896,675,1161.0,352.0,District of Columbia,District of Columbia,587328,3034,470630,3352,116551,3588,56228,2453,,,60323,2277,147,153,20,31,Lee,District of Columbia,01_081,11_001,outflow_05_09_District of Columbia.csv,2005,2009
01,087,11,001,Alabama,Macon County,22046,102,17648,770,4337,740,2278,613,742,463,1317,355,61.0,63.0,District of Columbia,District of Columbia,587328,3034,470630,3352,116551,3588,56228,2453,,,60323,2277,147,153,15,24,Macon,District of Columbia,01_087,11_001,outflow_05_09_District of Columbia.csv,2005,2009
01,091,11,001,Alabama,Marengo County,20962,130,18208,604,2753,601,1471,453,970,440,312,159,1.0,2.0,District of Columbia,District of Columbia,587328,3034,470630,3352,116551,3588,56228,2453,,,60323,2277,147,153,8,14,Marengo,District of Columbia,01_091,11_001,outflow_05_09_District of Columbia.csv,2005,2009
01,101,11,001,Alabama,Montgomery County,220982,398,177299,2091,42491,2097,27272,1895,7494,952,7725,943,1192.0,383.0,District of Columbia,District of Columbia,587328,3034,470630,3352,116551,3588,56228,2453,,,60323,2277,147,153,6,8,Montgomery,District of Columbia,01_101,11_001,outflow_05_09_District of Columbia.csv,2005,2009
01,125,11,001,Alabama,Tuscaloosa County,176666,334,139762,2097,35550,2033,20417,1731,9799,1138,5334,918,1354.0,490.0,District of Columbia,District of Columbia,587328,3034,470630,3352,116551,3588,56228,2453,,,60323,2277,147,153,23,28,Tuscaloosa,District of Columbia,01_125,11_001,outflow_05_09_District of Columbia.csv,2005,2009
02,020,11,001,Alaska,Anchorage Municipality,275651,482,210426,2824,62055,2724,40186,2078,6133,841,15736,1481,3170.0,642.0,District of Columbia,District of Columbia,587328,3034,470630,3352,116551,3588,56228,2453,,,60323,2277,147,153,12,19,Anchorage Municipality,District of Columbia,02_020,11_001,outflow_05_09_District of Columbia.csv,2005,2009
02,110,11,001,Alaska,Juneau City and Borough,30329,133,23530,887,6393,779,3617,602,885,359,1891,404,406.0,201.0,District of Columbia,District of Columbia,587328,3034,470630,3352,116551,3588,56228,2453,,,60323,2277,147,153,19,32,Juneau City and Borough,District of Columbia,02_110,11_001,outflow_05_09_District of Columbia.csv,2005,2009
02,122,11,001,Alaska,Kenai Peninsula Borough,52332,133,42648,866,9619,846,5554,709,1816,413,2249,417,65.0,39.0,District of Columbia,District of Columbia,587328,3034,470630,3352,116551,3588,56228,2453,,,60323,2277,147,153,9,14,Kenai Peninsula Borough,District of Columbia,02_122,11_001,outflow_05_09_District of Columbia.csv,2005,2009
04,003,11,001,Arizona,Cochise County,125767,313,99519,1766,24633,1589,11517,1459,4378,1048,8738,856,1615.0,512.0,District of Columbia,District of Columbia,587328,3034,470630,3352,116551,3588,56228,2453,,,60323,2277,147,153,126,200,Cochise,District of Columbia,04_003,11_001,outflow_05_09_District of Columbia.csv,2005,2009
04,005,11,001,Arizona,Coconino County,125363,251,100381,1820,24184,1704,13197,1289,5890,849,5097,786,798.0,519.0,District of Columbia,District of Columbia,587328,3034,470630,3352,116551,3588,56228,2453,,,60323,2277,147,153,22,35,Coconino,District of Columbia,04_005,11_001,outflow_05_09_District of Columbia.csv,2005,2009
04,013,11,001,Arizona,Maricopa County,3790712,1932,2993298,11083,762397,10588,569170,9886,38081,2432,155146,4477,35017.0,2618.0,District of Columbia,District of Columbia,587328,3034,470630,3352,116551,3588,56228,2453,,,60323,2277,147,153,306,171,Maricopa,District of Columbia,04_013,11_001,outflow_05_09_District of Columbia.csv,2005,2009
04,019,11,001,Arizona,Pima County,976344,825,766189,5644,200553,5726,143700,5281,17666,1836,39187,2394,9602.0,1195.0,District of Columbia,District of Columbia,587328,3034,470630,3352,116551,3588,56228,2453,,,60323,2277,147,153,99,73,Pima,District of Columbia,04_019,11_001,outflow_05_09_District of Columbia.csv,2005,2009
