origin_fips_state,origin_fips_county,dest_fips_state,dest_fips_county,origin_state_name,origin_county_name,county_of_current_residence_estimate,origin_col_7_moe,origin_nonmovers_estimate,origin_col_9_moe,origin_movers_us_estimate,origin_col_11_moe,origin_movers_same_county_estimate,origin_col_13_moe,origin_movers_diff_county_same_state_estimate,origin_col_15_moe,origin_movers_diff_state_estimate,origin_col_17_moe,origin_movers_abroad_estimate,origin_col_19_moe,dest_state_name,dest_county_name,county_of_residence_1_year_ago_estimate,dest_col_23_moe,dest_nonmovers_estimate,dest_col_25_moe,dest_movers_us_estimate,dest_col_27_moe,dest_movers_same_county_estimate,dest_col_29_moe,dest_movers_diff_county_same_state_estimate,dest_col_31_moe,dest_movers_diff_state_estimate,dest_col_33_moe,dest_movers_pr_estimate,dest_col_35_moe,movers_in_county_to_county_flow_estimate,dest_col_37_moe,origin_county_name_clean,dest_county_name_clean,origin_location_key,dest_location_key,source_file,year_start,year_end
02,020,53,001,Alaska,Anchorage Municipality,275651,482,210426,2824,62055,2724,40186,2078,6133.0,841.0,15736,1481,3170.0,642.0,Washington,Adams County,16931,402,14254,478,2677,488,1511,381,982.0,267.0,184,107,,,23,36,Anchorage Municipality,Adams,02_020,53_001,outflow_05_09_Washington.csv,2005,2009
06,019,53,001,California,Fresno County,874912,954,727561,5635,142484,5535,113150,4941,22226.0,2152.0,7108,991,4867.0,895.0,Washington,Adams County,16931,402,14254,478,2677,488,1511,381,982.0,267.0,184,107,,,28,46,Fresno,Adams,06_019,53_001,outflow_05_09_Washington.csv,2005,2009
06,107,53,001,California,Tulare County,407846,635,352348,3030,53302,2809,39618,2275,10295.0,1212.0,3389,835,2196.0,599.0,Washington,Adams County,16931,402,14254,478,2677,488,1511,381,982.0,267.0,184,107,,,49,62,Tulare,Adams,06_107,53_001,outflow_05_09_Washington.csv,2005,2009
08,005,53,001,Colorado,Arapahoe County,536072,583,440783,3280,91705,3139,42087,2280,32640.0,1851.0,16978,1508,3584.0,635.0,Washington,Adams County,16931,402,14254,478,2677,488,1511,381,982.0,267.0,184,107,,,8,12,Arapahoe,Adams,08_005,53_001,outflow_05_09_Washington.csv,2005,2009
16,041,53,001,Idaho,Franklin County,12088,55,10319,352,1684,339,605,218,169.0,86.0,910,288,85.0,57.0,Washington,Adams County,16931,402,14254,478,2677,488,1511,381,982.0,267.0,184,107,,,26,44,Franklin,Adams,16_041,53_001,outflow_05_09_Washington.csv,2005,2009
16,057,53,001,Idaho,Latah County,37055,95,23492,939,13331,990,6804,940,2932.0,665.0,3595,488,232.0,152.0,Washington,Adams County,16931,402,14254,478,2677,488,1511,381,982.0,267.0,184,107,,,3,4,Latah,Adams,16_057,53_001,outflow_05_09_Washington.csv,2005,2009
19,125,53,001,Iowa,Marion County,32257,102,27351,604,4827,636,2548,461,1569.0,429.0,710,251,79.0,51.0,Washington,Adams County,16931,402,14254,478,2677,488,1511,381,982.0,267.0,184,107,,,7,12,Marion,Adams,19_125,53_001,outflow_05_09_Washington.csv,2005,2009
32,510,53,001,Nevada,Carson City,54600,211,43983,1450,10303,1408,6294,1089,2333.0,542.0,1676,463,314.0,146.0,Washington,Adams County,16931,402,14254,478,2677,488,1511,381,982.0,267.0,184,107,,,11,18,Carson City,Adams,32_510,53_001,outflow_05_09_Washington.csv,2005,2009
36,075,53,001,New York,Oswego County,120392,194,102574,1311,17568,1296,11830,1198,4585.0,684.0,1153,260,250.0,113.0,Washington,Adams County,16931,402,14254,478,2677,488,1511,381,982.0,267.0,184,107,,,3,5,Oswego,Adams,36_075,53_001,outflow_05_09_Washington.csv,2005,2009
41,007,53,001,Oregon,Clatsop County,36565,137,28788,784,7715,828,4203,664,1551.0,335.0,1961,424,62.0,42.0,Washington,Adams County,16931,402,14254,478,2677,488,1511,381,982.0,267.0,184,107,,,10,15,Clatsop,Adams,41_007,53_001,outflow_05_09_Washington.csv,2005,2009
